RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Saturday - 19:00-23:59,MaxRidership,year,Q
52014,14,2,מטרופולין,שרון,מרכז,כפר סבא,כפר סבא,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.1,3159.4,1.0,26,מעל שנה וחצי,21.11,28.71,17.1,55,312,571.8,3143.4,10.1,13.5,9.4,19.6,8.1,4.5,10.8,8.6,14.4,2.7,ימי חול - 12:00-14:59,2024,4
52018,18,1,סופרבוס,העמקים,מטרופולין חיפה,יקנעם עילית,יקנעם עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,9.6,3354.4,0.9,31,מעל שנה וחצי,23.35,24.67,16.78,61,350,572.5,3086.6,8.8,9.8,9.6,16.9,6.4,4.8,4.4,6.5,6.7,1.8,ימי חול - 12:00-14:59,2024,4
52018,18,2,סופרבוס,העמקים,מטרופולין חיפה,יקנעם עילית,יקנעם עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.2,3693.0,0.8,31,מעל שנה וחצי,22.25,27.51,19.95,63,361,558.7,2986.1,8.3,12.7,6.8,17.1,6.8,3.3,3.9,5.9,5.6,1.3,ימי חול - 12:00-14:59,2024,4
52019,19,1,סופרבוס,העמקים,מטרופולין חיפה,יקנעם עילית,יקנעם עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.2,3689.9,1.0,31,מעל שנה וחצי,23.0,26.61,15.4,63,360,696.0,3731.3,10.4,7.5,8.2,26.8,8.0,6.0,3.9,6.6,9.2,3.1,ימי חול - 12:00-14:59,2024,4
52019,19,2,סופרבוס,העמקים,מטרופולין חיפה,יקנעם עילית,יקנעם עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.9,3992.8,0.8,32,מעל שנה וחצי,22.68,28.84,19.58,63,361,593.7,3189.7,8.8,14.4,6.1,18.3,6.7,3.3,4.0,7.2,7.2,1.4,ימי חול - 12:00-14:59,2024,4
52082,82,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.6,63.5,4.6,12,מעל שנה וחצי,22.78,27.92,3.45,1,6,50.2,291.3,48.6,50.2,43.052751423149914,43.51757575757576,0.10909090909090911,35.1816599732262,40.3,51.83005893909624,64.4464354527938,31.48442906574395,ימי חול - 06:00-08:59,2024,4
53001,1,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,מעלות תרשיחא,מעלות תרשיחא,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.4,3181.2,0.5,32,מעל שנה וחצי,25.39,26.94,30.03,48,278,277.5,1496.5,5.4,4.6,5.5,13.7,3.4,2.8,1.7,4.8,3.7,2.2,ימי חול - 12:00-14:59,2024,4
53001,1,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,מעלות תרשיחא,מעלות תרשיחא,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.8,3014.4,0.6,32,מעל שנה וחצי,24.77,26.16,26.18,48,278,309.1,1666.6,6.0,9.1,7.2,10.6,4.2,2.1,3.1,5.0,3.8,1.8,ימי חול - 12:00-14:59,2024,4
53008,8,1,קווים,חדרה-נתניה,מטרופולין חיפה,כפר קרע,בסמ''ה,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,8.5,803.0,1.1,15,מעל שנה וחצי,24.45,20.86,13.27,16,95,152.3,896.0,9.4,4.2,5.2,18.5,11.5,7.5,1.0,10.1,15.0,7.1,שבת - 15:00-18:59,2024,4
53008,8,2,קווים,חדרה-נתניה,מטרופולין חיפה,בסמ''ה,כפר קרע,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,8.0,793.9,1.1,13,מעל שנה וחצי,24.9,19.28,13.24,17,99,149.7,864.8,8.7,22.6,11.1,4.1,4.0,0.4,22.5,8.3,5.2,0.5,שבת - 09:00-11:59,2024,4
53009,9,1,קווים,חשמונאים,מרכז,לוד,לוד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,5.3,1698.4,2.1,16,מעל שנה וחצי,19.95,15.94,8.42,55,319,656.0,3623.5,11.4,26.2,10.9,16.4,9.9,3.6,12.2,12.3,10.1,2.5,ימי חול - 06:00-08:59,2024,4
53009,9,2,קווים,חשמונאים,מרכז,לוד,לוד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,5.8,1837.8,2.3,19,מעל שנה וחצי,20.64,16.86,7.8,55,319,753.2,4139.0,13.0,14.8,9.6,25.3,16.3,7.3,8.7,12.9,16.2,3.1,ימי חול - 12:00-14:59,2024,4
53012,12,1,אגד,רחובות עירוני,מרכז,רחובות,קרית עקרון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,15.6,3773.8,1.4,35,מעל שנה וחצי,21.12,44.32,12.52,46,245,991.2,5204.1,21.2,22.0,13.7,40.7,16.8,15.5,14.8,14.0,22.6,13.962365591397834,ימי חול - 12:00-14:59,2024,4
53012,12,2,אגד,רחובות עירוני,מרכז,קרית עקרון,רחובות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.6,2967.0,1.3,38,מעל שנה וחצי,20.36,45.97,13.84,35,190,716.8,3787.5,19.9,5.6,15.7,37.2,14.8,14.4,6.6,10.4,17.7,6.5639368524913655,ימי חול - 12:00-14:59,2024,4
53014,14,1,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.4,4549.8,2.3,47,מעל שנה וחצי,18.15,57.52,8.45,48,261,1978.0,10657.6,40.8,45.6,33.4,77.5,29.8,16.3,31.1,31.8,52.8,13.962365591397834,ימי חול - 12:00-14:59,2024,4
53014,14,2,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.9,4205.9,2.5,43,מעל שנה וחצי,18.08,56.08,8.05,45,249,1919.1,10412.6,41.8,45.4,26.6,73.8,35.7,28.4,33.1,24.8,52.5,23.00598503740646,ימי חול - 12:00-14:59,2024,4
53015,15,1,קווים,חדרה-נתניה,מרכז,אבן יהודה,אבן יהודה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,2.9,14.7,5.0,4,מעל שנה וחצי,22.22,7.83,3.22,1,5,14.6,73.0,14.6,14.6,15.31756889763779,16.018943298969074,6.2868544600938945,8.840393013100424,13.487558808154704,14.879926672777264,11.536925619834681,6.5639368524913655,ימי חול - 06:00-08:59,2024,4
53017,17,2,קווים,חדרה-נתניה,מטרופולין חיפה,כפר קרע,כפר קרע,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,13.2,3456.2,0.2,34,מעל שנה וחצי,23.95,33.07,81.45,46,261,121.0,635.8,2.4,4.8,1.7,5.7,0.7,0.3,3.2,0.7,0.7,0.2,ימי חול - 12:00-14:59,2024,4
53055,55,1,קווים,חדרה-נתניה,מרכז,בית יהושע,קדימה צורן,בינעירוני,מאסף,קווים מזינים,בינעירוני,מיניבוס,1,12.3,1542.2,0.3,23,מעל שנה וחצי,31.75,23.24,33.68,25,125,103.5,517.5,4.1,5.1,2.4,6.1,4.2,3.5,3.711111111111119,4.310553715097019,6.269885496183187,1.9195826645264853,ימי חול - 12:00-14:59,2024,4
53055,55,2,קווים,חדרה-נתניה,מרכז,קדימה צורן,בית יהושע,בינעירוני,מאסף,קווים מזינים,בינעירוני,מיניבוס,1,11.7,1523.7,0.4,22,מעל שנה וחצי,34.83,20.16,28.91,26,130,108.8,544.0,4.2,6.4,3.7,4.5,3.0,2.5,3.711111111111119,4.310553715097019,6.269885496183187,1.9195826645264853,ימי חול - 06:00-08:59,2024,4
53073,73,1,דן,תל אביב,גוש דן,תל אביב יפו,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.5,5855.1,1.4,53,מעל שנה וחצי,16.92,69.15,14.97,53,301,1509.3,8345.1,27.7,30.1,25.1,54.0,30.0,12.7,20.5,29.4,45.9,9.6,ימי חול - 12:00-14:59,2024,4
53073,73,2,דן,תל אביב,גוש דן,חולון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.9,6211.9,1.3,54,מעל שנה וחצי,17.1,69.82,16.21,55,312,1469.1,8065.3,25.9,34.5,26.0,49.4,25.2,12.7,22.0,26.8,39.8,7.9,ימי חול - 12:00-14:59,2024,4
53080,80,1,קווים,חדרה-נתניה,מטרופולין חיפה,בנימינה גבעת עדה,פרדס חנה כרכור,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,25.1,1392.2,0.2,40,מעל שנה וחצי,33.25,45.29,45.41,10,56,62.5,335.1,6.0,4.0,7.5,8.6,10.8,3.0,4.0,4.1,4.4,1.9195826645264853,ימי חול - 15:00-18:59,2024,4
53080,80,2,קווים,חדרה-נתניה,מטרופולין חיפה,פרדס חנה כרכור,בנימינה גבעת עדה,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,25.1,1229.9,0.2,39,מעל שנה וחצי,35.15,42.84,42.23,9,50,58.3,304.3,6.1,7.6,3.6,14.8,6.4,4.2,1.4,1.5,7.1,1.9195826645264853,ימי חול - 12:00-14:59,2024,4
54003,3,1,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ביתר עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.0,6077.4,5.4,36,מעל שנה וחצי,18.2,29.67,3.64,121,677,5978.3,33116.0,48.9,54.4,36.1,74.3,41.0,50.6,46.5,59.5,48.4,30.7,ימי חול - 12:00-14:59,2024,4
54003,3,2,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ביתר עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.0,6813.9,4.8,39,מעל שנה וחצי,18.6,32.26,4.04,122,682,5880.0,32699.7,47.9,50.2,34.3,69.6,42.7,50.5,46.3,55.8,53.2,34.4,ימי חול - 12:00-14:59,2024,4
54004,4,3,גלים,רהט והנגב המערבי,הדרום,רהט,רהט,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,19.5,6906.4,0.8,77,לפני 16 חודשים,24.62,47.52,17.64,59,337,1033.8,5448.5,16.2,26.6,16.4,35.1,6.1,1.7,6.1,8.2,9.2,3.5133024487094677,ימי חול - 12:00-14:59,2024,4
54007,7,1,אגד,רחובות עירוני,מרכז,נס ציונה,נס ציונה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.7,4322.4,0.8,40,לפני 16 חודשים,23.76,39.65,18.16,49,275,673.8,3603.0,13.1,10.4,7.6,30.0,12.2,12.8,7.0,10.1,13.0,5.4,ימי חול - 12:00-14:59,2024,4
54007,7,2,אגד,רחובות עירוני,מרכז,נס ציונה,נס ציונה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.4,3961.1,0.8,35,לפני 16 חודשים,23.05,37.48,19.28,49,275,591.6,3207.1,11.7,12.4,8.0,19.6,12.5,10.1,6.5,11.3,15.0,4.7,ימי חול - 12:00-14:59,2024,4
54009,9,1,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,8.9,580.8,1.9,21,מעל שנה וחצי,22.27,23.98,8.54,13,65,219.0,1095.0,16.8,13.712044943820235,11.687533156498679,24.214725621792326,16.2,10.7,9.291028295376123,11.043759177679885,19.144073139974807,6.5639368524913655,ימי חול - 15:00-18:59,2024,4
54009,9,2,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,8.7,348.7,3.3,22,מעל שנה וחצי,19.7,26.5,5.49,8,40,231.7,1158.5,29.0,37.1,26.51658630665384,48.02198407838338,25.801524188204112,26.36271050521249,25.368219178082185,26.092307692307674,33.91056105610561,31.48442906574395,ימי חול - 06:00-08:59,2024,4
54010,10,1,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.5,3552.0,1.8,44,מעל שנה וחצי,17.82,52.19,10.94,41,229,1210.0,6552.1,28.6,26.8,23.9,53.7,21.8,17.9,14.4,21.2,24.9,13.962365591397834,ימי חול - 12:00-14:59,2024,4
54010,10,2,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,11.4,2602.2,2.0,38,מעל שנה וחצי,17.58,38.91,10.34,41,227,948.2,5123.5,22.6,26.7,18.9,41.7,13.7,8.6,14.7,18.4,22.8,6.5639368524913655,ימי חול - 12:00-14:59,2024,4
54012,12,1,דן בדרום,צפון הנגב,הדרום,שדרות,שדרות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.4,1759.2,0.8,31,מעל שנה וחצי,22.87,27.28,19.73,33,178,283.9,1476.4,8.3,10.7,12.4,14.2,5.5,2.0,4.1,7.7,5.3,1.2,ימי חול - 12:00-14:59,2024,4
54012,12,2,דן בדרום,צפון הנגב,הדרום,שדרות,שדרות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,9.5,1522.8,0.8,29,מעל שנה וחצי,22.34,25.51,20.3,30,167,241.1,1259.2,7.5,7.3,10.2,13.6,6.0,3.4,3.0,6.9,3.8,0.9,ימי חול - 12:00-14:59,2024,4
54013,13,1,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,11.9,2316.6,2.1,35,מעל שנה וחצי,23.23,30.74,7.36,37,195,938.6,4884.4,25.0,42.6,26.2,45.8,13.9,6.6,22.5,24.9,11.3,6.5639368524913655,ימי חול - 12:00-14:59,2024,4
54013,13,2,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,13.1,2257.7,1.7,33,מעל שנה וחצי,27.84,28.23,7.59,33,172,733.0,3836.8,22.3,9.4,17.1,43.4,21.5,15.0,7.1,19.9,34.7,9.211184210526318,ימי חול - 12:00-14:59,2024,4
54016,16,1,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.8,709.5,1.9,22,מעל שנה וחצי,19.22,21.23,9.75,19,105,263.1,1372.0,13.1,6.8,5.7,30.8,14.8,10.0,4.7,4.9,8.7,6.5639368524913655,ימי חול - 12:00-14:59,2024,4
54016,16,2,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.7,776.0,2.1,22,מעל שנה וחצי,17.77,22.62,9.56,21,115,314.1,1632.6,14.2,31.0,10.3,11.3,6.9,2.4,8.4,5.7,4.0,3.5133024487094677,ימי חול - 06:00-08:59,2024,4
54073,73,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,ראש העין,ראש העין,עירוני,מקומי מאסף,קווים מזינים,עירוני,מיניבוס,1,12.0,3343.5,0.5,32,מעל שנה וחצי,24.81,29.02,26.81,53,279,344.1,1811.7,6.5,13.4,5.7,10.2,4.8,2.4,11.2,6.5,5.4,1.7,ימי חול - 06:00-08:59,2024,4
54073,73,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,ראש העין,ראש העין,עירוני,מקומי מאסף,קווים מזינים,עירוני,מיניבוס,1,11.7,3044.9,0.6,29,מעל שנה וחצי,25.54,27.49,21.98,49,260,368.5,1951.1,7.5,7.3,5.0,19.0,6.8,4.2,10.7,7.7,7.0,2.2,ימי חול - 12:00-14:59,2024,4
54081,81,1,סופרבוס,העמקים,מטרופולין חיפה,דאלית אל כרמל,דאלית אל כרמל,עירוני,מקומי מאסף,תלמידים,עירוני,מיניבוס,1,5.4,32.2,0.8,17,מעל שנה וחצי,18.96,17.09,24.41,1,6,4.5,25.2,4.2,4.5,4.125541619156209,7.71371841155235,2.6176141257536627,1.689099054255849,2.7,4.310553715097019,6.269885496183187,1.9195826645264853,ימי חול - 06:00-08:59,2024,4
54081,81,2,סופרבוס,העמקים,מטרופולין חיפה,דאלית אל כרמל,דאלית אל כרמל,עירוני,מקומי מאסף,תלמידים,עירוני,מיניבוס,1,4.5,27.0,1.1,15,מעל שנה וחצי,15.73,17.16,20.87,1,6,5.1,29.6,4.9,6.321761658031091,4.125541619156209,5.1,2.6176141257536627,1.689099054255849,3.711111111111119,4.310553715097019,4.1,1.9195826645264853,ימי חול - 12:00-14:59,2024,4
54082,82,1,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,טבריה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.6,79.0,4.1,18,מעל שנה וחצי,17.85,22.18,4.9,2,12,53.9,326.2,27.2,26.6,26.51658630665384,29.758139534883735,6.603030303030304,26.36271050521249,28.4,22.435102040816332,29.531224127735122,31.48442906574395,שישי - 06:00-08:59,2024,4
54082,82,2,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,טבריה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.7,80.9,2.6,12,מעל שנה וחצי,14.39,27.94,9.6,2,12,34.8,209.5,17.5,13.712044943820235,17.602137767220896,20.767519685039378,15.6,8.840393013100424,9.291028295376123,17.8,16.218540772532176,6.5639368524913655,שישי - 09:00-11:59,2024,4
54084,84,3,אקסטרה ירושלים,ירושלים קווי צפון,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.1,646.3,0.1,8,מעל שנה וחצי,17.5,27.77,168.73,16,80,15.8,79.0,1.0,0.4,0.8,2.5,0.4,0.4,1.5951467710371834,1.5982206405693988,2.102547770700643,0.6511244377811086,ימי חול - 12:00-14:59,2024,4
55003,3,1,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.0,4150.8,2.3,27,מעל שנה וחצי,17.04,31.69,9.19,81,463,1732.4,9575.2,20.7,21.8,23.7,34.2,17.0,11.5,15.4,20.5,23.0,6.1,ימי חול - 12:00-14:59,2024,4
55003,3,2,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.9,4523.2,2.2,28,מעל שנה וחצי,17.81,29.98,9.0,88,508,1830.0,10148.6,20.0,25.7,25.8,32.2,11.8,8.1,16.6,24.1,14.6,3.9,ימי חול - 12:00-14:59,2024,4
55008,8,1,דן,תל אביב,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,14.7,9054.6,2.6,42,מעל שנה וחצי,13.26,66.52,10.39,111,614,4338.6,23586.0,38.4,29.6,41.7,62.8,40.7,33.3,16.8,42.3,65.4,21.8,שישי - 12:00-14:59,2024,4
55008,8,2,דן,תל אביב,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,14.8,8457.6,2.8,40,מעל שנה וחצי,13.17,67.43,9.72,102,573,4379.7,23842.4,41.6,48.1,50.4,64.6,40.5,27.3,29.0,50.3,54.5,15.8,ימי חול - 12:00-14:59,2024,4
55009,9,1,דן,תל אביב,גוש דן,בני ברק,בני ברק,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.9,1925.0,3.4,26,מעל שנה וחצי,10.72,44.22,9.8,42,243,1175.2,6577.6,27.1,26.4,18.7,51.1,26.8,24.9,22.9,25.3,23.8,19.0,ימי חול - 12:00-14:59,2024,4
55009,9,2,דן,תל אביב,גוש דן,בני ברק,בני ברק,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.7,2069.5,2.6,26,מעל שנה וחצי,12.41,42.06,10.91,41,237,989.5,5483.4,23.1,25.3,19.5,37.3,22.1,18.9,14.6,20.0,17.1,17.6,ימי חול - 12:00-14:59,2024,4
55013,13,1,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.7,959.1,1.7,49,מעל שנה וחצי,22.16,47.92,9.39,10,54,310.9,1653.7,30.6,30.31995994659547,27.2,52.6,22.9,17.0,20.672280701754392,21.3,26.0,13.962365591397834,ימי חול - 12:00-14:59,2024,4
55013,13,2,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.1,1575.0,2.0,50,מעל שנה וחצי,22.12,49.1,8.13,16,87,595.4,3151.1,36.2,53.9,29.9,48.1,15.4,26.36271050521249,29.7,21.3,33.91056105610561,23.00598503740646,ימי חול - 06:00-08:59,2024,4
55017,17,1,קווים,חדרה-נתניה,מרכז,קדימה צורן,תל מונד,עירוני,מקומי מאסף,סדיר,עירוני,מידיבוס,1,12.2,367.4,0.2,24,מעל שנה וחצי,31.83,23.0,55.95,6,30,14.8,74.0,2.5,0.2,1.4,6.4,2.8,1.689099054255849,1.5951467710371834,1.5982206405693988,2.102547770700643,0.6511244377811086,ימי חול - 12:00-14:59,2024,4
55017,17,2,קווים,חדרה-נתניה,מרכז,תל מונד,קדימה צורן,עירוני,מקומי מאסף,סדיר,עירוני,מידיבוס,1,12.5,375.3,0.3,21,מעל שנה וחצי,33.35,22.49,38.92,6,30,20.8,104.0,3.5,2.3485965647256006,2.0,5.4,3.0,1.689099054255849,1.5951467710371834,1.5982206405693988,2.102547770700643,0.6511244377811086,ימי חול - 12:00-14:59,2024,4
55080,80,1,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,טבריה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.6,102.7,3.5,24,מעל שנה וחצי,21.22,24.32,4.93,2,12,60.3,355.4,29.6,30.2,26.51658630665384,29.758139534883735,6.603030303030304,26.36271050521249,27.0,26.092307692307674,33.91056105610561,31.48442906574395,ימי חול - 06:00-08:59,2024,4
55080,80,2,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,טבריה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.6,102.7,2.7,27,מעל שנה וחצי,18.47,27.94,7.25,2,12,46.7,277.5,23.1,21.137682926829275,21.788584183673493,20.767519685039378,22.3,26.36271050521249,13.487558808154704,22.0,29.531224127735122,31.48442906574395,ימי חול - 15:00-18:59,2024,4
56001,1,3,מטרופולין,שרון,מרכז,רמת השרון,רמת השרון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.9,2417.8,0.9,51,מעל שנה וחצי,19.28,52.59,20.89,26,143,395.6,2160.4,15.1,13.4,10.2,22.2,12.0,15.6,11.5,13.4,16.9,13.962365591397834,ימי חול - 12:00-14:59,2024,4
56002,2,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,יבנה,יבנה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,9.9,1492.2,1.6,29,מעל שנה וחצי,21.27,27.93,11.29,31,164,474.9,2433.9,14.8,20.6,8.6,26.8,14.7,4.2,4.4,3.8,15.2,3.5133024487094677,ימי חול - 12:00-14:59,2024,4
56002,2,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,יבנה,יבנה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,9.8,1468.5,1.4,32,מעל שנה וחצי,20.73,28.36,13.07,29,158,387.0,2056.9,13.0,25.9,7.8,13.4,7.5,3.7,12.2,5.4,12.2,3.5133024487094677,ימי חול - 06:00-08:59,2024,4
56003,3,1,גלים,רהט והנגב המערבי,הדרום,רהט,רהט,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.2,3344.2,0.6,37,מעל שנה וחצי,17.55,34.87,33.51,59,337,399.2,2104.1,6.2,8.0,6.8,15.6,2.6,0.8,2.9,4.1,3.4,1.9195826645264853,ימי חול - 12:00-14:59,2024,4
56003,3,2,גלים,רהט והנגב המערבי,הדרום,רהט,רהט,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.5,3383.0,0.6,36,מעל שנה וחצי,20.82,30.26,30.43,58,332,375.1,1981.1,6.0,12.8,6.4,10.7,2.5,0.7,2.6,4.1,3.1,1.9195826645264853,ימי חול - 06:00-08:59,2024,4
56004,4,1,גלים,רהט והנגב המערבי,הדרום,חורה,חורה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,5.2,1619.6,0.4,11,מעל שנה וחצי,21.3,14.65,39.99,49,311,124.3,683.6,2.2,5.3,1.9,4.9,1.2,0.2,1.2,1.2,0.9,0.6511244377811086,ימי חול - 06:00-08:59,2024,4
56004,4,2,גלים,רהט והנגב המערבי,הדרום,חורה,חורה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,5.3,1656.0,0.4,12,מעל שנה וחצי,20.34,15.63,40.16,49,311,134.0,726.3,2.3,3.5,2.4,6.0,1.7,0.7,1.0,1.5,0.8,0.6511244377811086,ימי חול - 12:00-14:59,2024,4
56006,6,1,קווים,חדרה-נתניה,מטרופולין חיפה,אום אל פחם,אום אל פחם,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,9.6,3065.9,0.3,11,מעל שנה וחצי,32.6,17.67,32.7,57,319,199.5,1034.4,3.2,2.1,2.5,10.1,2.7,2.0,0.9,2.3,1.4,0.9,ימי חול - 12:00-14:59,2024,4
56006,6,2,קווים,חדרה-נתניה,מטרופולין חיפה,אום אל פחם,אום אל פחם,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,9.6,3016.6,0.4,11,מעל שנה וחצי,35.27,16.33,28.57,56,314,207.1,1077.0,3.4,7.5,2.9,6.6,1.6,0.6,1.9,1.8,1.4,0.5,ימי חול - 06:00-08:59,2024,4
56009,9,3,אגד,רחובות פרברי,מרכז,נמל תעופה בן גוריון,נמל תעופה בן גוריון,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,25.7,4479.3,0.3,15,מעל שנה וחצי,38.02,40.56,34.27,31,174,237.4,1235.7,7.1,11.5,6.4,12.3,6.7,2.3,3.3,3.7,6.269885496183187,1.4,ימי חול - 12:00-14:59,2024,4
56017,17,1,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,11.1,4261.2,5.2,34,מעל שנה וחצי,18.41,36.18,3.74,67,385,4054.7,22340.2,58.0,51.8,36.0,98.5,53.9,61.2,48.1,55.0,46.9,31.6,ימי חול - 12:00-14:59,2024,4
56017,17,2,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,11.2,4678.3,5.1,36,מעל שנה וחצי,18.21,36.9,3.89,73,416,4323.9,23668.4,56.9,62.9,49.6,93.1,47.4,52.2,58.3,52.2,37.2,30.2,ימי חול - 12:00-14:59,2024,4
